order_id,user_id,status,created_at,shipped_at,delivered_at,num_of_item
7708,6163,Returned,2024-04-01 17:12:00.000000 UTC,2024-04-02 19:30:00.000000 UTC,2024-04-03 07:19:00.000000 UTC,1
7773,6219,Returned,2024-04-07 14:18:00.000000 UTC,2024-04-10 05:15:00.000000 UTC,2024-04-14 01:50:00.000000 UTC,1
7783,6228,Returned,2024-04-09 06:41:00.000000 UTC,2024-04-10 09:34:00.000000 UTC,2024-04-12 00:41:00.000000 UTC,1
8662,6926,Returned,2024-04-06 01:55:00.000000 UTC,2024-04-07 04:59:00.000000 UTC,2024-04-09 16:38:00.000000 UTC,1
8786,7025,Returned,2024-04-09 14:10:27.993713 UTC,2024-04-10 13:24:27.993713 UTC,2024-04-13 18:38:27.993713 UTC,2
9294,7438,Returned,2024-04-04 17:50:00.000000 UTC,2024-04-07 13:12:00.000000 UTC,2024-04-09 17:24:00.000000 UTC,2
9356,7490,Returned,2024-04-10 00:38:00.000000 UTC,2024-04-10 23:36:00.000000 UTC,2024-04-15 07:01:00.000000 UTC,1
9823,7857,Returned,2024-04-10 11:03:47.729870 UTC,2024-04-11 22:05:47.729870 UTC,2024-04-12 19:10:47.729870 UTC,1
9969,7962,Returned,2024-04-11 02:25:50.273012 UTC,2024-04-13 22:36:50.273012 UTC,2024-04-16 11:25:50.273012 UTC,2
9971,7962,Returned,2024-04-11 02:25:50.273012 UTC,2024-04-13 09:45:50.273012 UTC,2024-04-17 17:49:50.273012 UTC,1
10113,8082,Returned,2024-04-10 14:00:53.114478 UTC,2024-04-11 02:31:53.114478 UTC,2024-04-12 18:39:53.114478 UTC,1
10330,8261,Returned,2024-04-12 01:52:00.000000 UTC,2024-04-12 17:01:00.000000 UTC,2024-04-13 03:39:00.000000 UTC,1
10468,8361,Returned,2024-04-11 10:58:59.745344 UTC,2024-04-13 05:48:59.745344 UTC,2024-04-16 21:21:59.745344 UTC,3
10921,8704,Returned,2024-04-09 15:55:00.000000 UTC,2024-04-10 12:06:00.000000 UTC,2024-04-14 18:27:00.000000 UTC,2
11374,9082,Returned,2024-04-11 10:28:16.959291 UTC,2024-04-12 05:42:16.959291 UTC,2024-04-13 03:04:16.959291 UTC,1
11449,9141,Returned,2024-04-06 05:15:00.000000 UTC,2024-04-08 22:11:00.000000 UTC,2024-04-10 00:50:00.000000 UTC,2
11928,9491,Returned,2024-04-05 00:23:00.000000 UTC,2024-04-07 14:19:00.000000 UTC,2024-04-11 03:17:00.000000 UTC,1
12249,9763,Returned,2024-04-01 09:37:00.000000 UTC,2024-04-03 23:43:00.000000 UTC,2024-04-04 07:21:00.000000 UTC,1
12528,9990,Returned,2024-04-10 00:31:38.125803 UTC,2024-04-11 17:14:38.125803 UTC,2024-04-13 11:07:38.125803 UTC,4
12529,9991,Returned,2024-04-10 15:59:38.155166 UTC,2024-04-12 20:28:38.155166 UTC,2024-04-14 00:20:38.155166 UTC,3
13486,10767,Returned,2024-04-10 05:23:56.424802 UTC,2024-04-11 20:34:56.424802 UTC,2024-04-15 16:48:56.424802 UTC,1
13975,11146,Returned,2024-04-05 00:47:00.000000 UTC,2024-04-05 09:13:00.000000 UTC,2024-04-06 11:49:00.000000 UTC,1
14039,11191,Returned,2024-04-07 00:15:00.000000 UTC,2024-04-09 23:45:00.000000 UTC,2024-04-14 07:34:00.000000 UTC,4
14069,11220,Returned,2024-04-10 06:49:07.156057 UTC,2024-04-10 10:25:07.156057 UTC,2024-04-11 04:07:07.156057 UTC,2
14257,11368,Returned,2024-04-09 07:28:10.632013 UTC,2024-04-09 17:27:10.632013 UTC,2024-04-10 04:37:10.632013 UTC,3
14633,11691,Returned,2024-04-03 05:53:00.000000 UTC,2024-04-04 23:49:00.000000 UTC,2024-04-06 23:01:00.000000 UTC,1
15844,12668,Returned,2024-04-10 07:55:41.305116 UTC,2024-04-13 05:57:41.305116 UTC,2024-04-15 20:47:41.305116 UTC,1
15904,12711,Returned,2024-04-01 09:21:00.000000 UTC,2024-04-03 20:43:00.000000 UTC,2024-04-04 17:58:00.000000 UTC,1
16177,12924,Returned,2024-04-08 17:26:00.000000 UTC,2024-04-09 14:58:00.000000 UTC,2024-04-09 17:36:00.000000 UTC,1
17194,13717,Returned,2024-04-11 14:31:05.663685 UTC,2024-04-12 00:44:05.663685 UTC,2024-04-14 10:00:05.663685 UTC,3
17561,13977,Returned,2024-04-10 17:28:11.878636 UTC,2024-04-12 07:05:11.878636 UTC,2024-04-15 10:42:11.878636 UTC,1
17955,14302,Returned,2024-04-11 09:13:19.256398 UTC,2024-04-12 23:37:19.256398 UTC,2024-04-15 08:43:19.256398 UTC,4
19028,15135,Returned,2024-04-10 18:36:39.098613 UTC,2024-04-12 02:38:39.098613 UTC,2024-04-12 10:02:39.098613 UTC,1
19993,15902,Returned,2024-04-11 15:09:58.709030 UTC,2024-04-14 10:04:58.709030 UTC,2024-04-14 19:43:58.709030 UTC,1
19994,15902,Returned,2024-04-11 15:09:58.709030 UTC,2024-04-13 02:01:58.709030 UTC,2024-04-16 18:55:58.709030 UTC,1
20181,16033,Returned,2024-04-05 10:58:00.000000 UTC,2024-04-05 13:31:00.000000 UTC,2024-04-09 04:05:00.000000 UTC,3
20243,16083,Returned,2024-04-10 10:09:04.814165 UTC,2024-04-13 05:05:04.814165 UTC,2024-04-16 16:59:04.814165 UTC,1
20282,16115,Returned,2024-04-09 17:34:00.000000 UTC,2024-04-11 08:37:00.000000 UTC,2024-04-12 00:02:00.000000 UTC,1
21070,16717,Returned,2024-04-10 14:34:23.101614 UTC,2024-04-12 19:57:23.101614 UTC,2024-04-15 03:06:23.101614 UTC,1
21163,16791,Returned,2024-04-07 08:09:25.058630 UTC,2024-04-08 02:32:25.058630 UTC,2024-04-09 23:08:25.058630 UTC,1
21369,16957,Returned,2024-04-11 03:34:29.006879 UTC,2024-04-11 05:58:29.006879 UTC,2024-04-16 02:21:29.006879 UTC,1
21675,17214,Returned,2024-04-10 17:51:35.185475 UTC,2024-04-11 03:25:35.185475 UTC,2024-04-14 10:06:35.185475 UTC,3
22368,17770,Returned,2024-04-10 14:31:48.580723 UTC,2024-04-11 14:44:48.580723 UTC,2024-04-13 18:10:48.580723 UTC,1
23174,18421,Returned,2024-04-08 16:36:00.000000 UTC,2024-04-08 23:38:00.000000 UTC,2024-04-12 10:40:00.000000 UTC,1
23307,18521,Returned,2024-04-11 06:43:06.943097 UTC,2024-04-12 15:26:06.943097 UTC,2024-04-13 22:34:06.943097 UTC,3
24144,19175,Returned,2024-04-09 01:16:22.721230 UTC,2024-04-10 12:50:22.721230 UTC,2024-04-12 13:22:22.721230 UTC,3
24739,19640,Returned,2024-04-11 10:41:33.762469 UTC,2024-04-12 21:35:33.762469 UTC,2024-04-17 17:54:33.762469 UTC,1
24744,19645,Returned,2024-04-10 00:12:00.000000 UTC,2024-04-11 16:35:00.000000 UTC,2024-04-15 19:37:00.000000 UTC,1
25334,20101,Returned,2024-04-10 08:03:44.687866 UTC,2024-04-10 17:39:44.687866 UTC,2024-04-13 02:17:44.687866 UTC,3
25712,20390,Returned,2024-04-09 14:51:00.000000 UTC,2024-04-09 23:34:00.000000 UTC,2024-04-11 11:08:00.000000 UTC,1
26506,21018,Returned,2024-04-09 15:42:00.000000 UTC,2024-04-11 10:08:00.000000 UTC,2024-04-14 23:44:00.000000 UTC,1
26626,21105,Returned,2024-04-06 16:35:00.000000 UTC,2024-04-09 01:39:00.000000 UTC,2024-04-13 13:23:00.000000 UTC,1
27014,21415,Returned,2024-04-08 02:53:00.000000 UTC,2024-04-08 10:54:00.000000 UTC,2024-04-08 23:38:00.000000 UTC,2
27758,21982,Returned,2024-04-04 02:12:00.000000 UTC,2024-04-05 03:29:00.000000 UTC,2024-04-06 08:05:00.000000 UTC,1
28535,22644,Returned,2024-04-03 05:19:00.000000 UTC,2024-04-04 11:53:00.000000 UTC,2024-04-05 18:53:00.000000 UTC,1
28923,22962,Returned,2024-04-08 11:03:52.915134 UTC,2024-04-10 13:58:52.915134 UTC,2024-04-10 17:22:52.915134 UTC,1
29306,23257,Returned,2024-04-10 17:02:00.079217 UTC,2024-04-11 10:32:00.079217 UTC,2024-04-12 04:38:00.079217 UTC,2
30069,23890,Returned,2024-04-07 00:51:15.379079 UTC,2024-04-07 22:08:15.379079 UTC,2024-04-09 14:32:15.379079 UTC,1
30177,23972,Returned,2024-04-09 09:18:17.312750 UTC,2024-04-10 04:49:17.312750 UTC,2024-04-13 01:01:17.312750 UTC,1
30184,23975,Returned,2024-04-08 18:43:17.384110 UTC,2024-04-10 18:32:17.384110 UTC,2024-04-11 00:54:17.384110 UTC,2
30329,24084,Returned,2024-04-11 03:25:20.033499 UTC,2024-04-13 06:32:20.033499 UTC,2024-04-18 02:16:20.033499 UTC,2
31178,24770,Returned,2024-04-06 08:10:00.000000 UTC,2024-04-08 00:16:00.000000 UTC,2024-04-11 11:06:00.000000 UTC,1
31872,25319,Returned,2024-04-09 16:30:49.460776 UTC,2024-04-12 15:07:49.460776 UTC,2024-04-16 08:53:49.460776 UTC,1
32312,25655,Returned,2024-04-12 13:21:57.630452 UTC,2024-04-12 22:55:57.630452 UTC,2024-04-14 13:40:57.630452 UTC,1
32469,25775,Returned,2024-04-08 00:16:00.000000 UTC,2024-04-08 02:28:00.000000 UTC,2024-04-08 23:12:00.000000 UTC,1
32530,25825,Returned,2024-04-09 12:22:00.000000 UTC,2024-04-11 10:58:00.000000 UTC,2024-04-11 11:01:00.000000 UTC,3
32913,26123,Returned,2024-04-03 11:14:00.000000 UTC,2024-04-06 02:19:00.000000 UTC,2024-04-08 01:44:00.000000 UTC,1
33232,26374,Returned,2024-04-10 09:18:15.337508 UTC,2024-04-12 02:58:15.337508 UTC,2024-04-13 00:15:15.337508 UTC,1
33799,26848,Returned,2024-04-12 04:37:26.705038 UTC,2024-04-14 04:18:26.705038 UTC,2024-04-16 00:27:26.705038 UTC,4
33822,26865,Returned,2024-04-10 13:56:27.101015 UTC,2024-04-13 07:44:27.101015 UTC,2024-04-16 11:31:27.101015 UTC,1
33895,26924,Returned,2024-04-01 08:54:00.000000 UTC,2024-04-01 09:55:00.000000 UTC,2024-04-04 12:32:00.000000 UTC,1
34838,27670,Returned,2024-04-11 12:16:46.850956 UTC,2024-04-12 23:34:46.850956 UTC,2024-04-17 18:53:46.850956 UTC,1
35178,27940,Returned,2024-04-10 16:14:00.000000 UTC,2024-04-12 09:42:00.000000 UTC,2024-04-13 11:18:00.000000 UTC,1
35197,27957,Returned,2024-04-02 01:21:00.000000 UTC,2024-04-04 03:49:00.000000 UTC,2024-04-06 17:18:00.000000 UTC,2
36001,28572,Returned,2024-04-09 12:35:09.072012 UTC,2024-04-10 00:00:09.072012 UTC,2024-04-10 19:10:09.072012 UTC,1
36336,28825,Returned,2024-04-02 17:07:00.000000 UTC,2024-04-03 06:20:00.000000 UTC,2024-04-06 07:17:00.000000 UTC,1
36385,28861,Returned,2024-04-10 09:55:00.000000 UTC,2024-04-11 00:32:00.000000 UTC,2024-04-11 15:49:00.000000 UTC,1
36408,28877,Returned,2024-04-12 02:57:16.708962 UTC,2024-04-12 10:14:16.708962 UTC,2024-04-14 17:53:16.708962 UTC,2
36880,29239,Returned,2024-04-06 11:59:00.000000 UTC,2024-04-08 08:21:00.000000 UTC,2024-04-11 10:49:00.000000 UTC,2
36929,29276,Returned,2024-04-09 08:56:00.000000 UTC,2024-04-09 09:06:00.000000 UTC,2024-04-12 17:39:00.000000 UTC,2
37131,29456,Returned,2024-04-10 03:04:00.000000 UTC,2024-04-11 19:30:00.000000 UTC,2024-04-11 20:01:00.000000 UTC,1
37156,29479,Returned,2024-04-12 10:18:31.388146 UTC,2024-04-13 10:59:31.388146 UTC,2024-04-17 18:10:31.388146 UTC,1
37371,29657,Returned,2024-04-10 09:10:00.000000 UTC,2024-04-10 19:08:00.000000 UTC,2024-04-11 18:30:00.000000 UTC,1
37563,29806,Returned,2024-04-01 07:17:00.000000 UTC,2024-04-04 04:42:00.000000 UTC,2024-04-04 20:07:00.000000 UTC,2
37668,29883,Returned,2024-04-10 18:18:40.911119 UTC,2024-04-12 20:01:40.911119 UTC,2024-04-12 21:17:40.911119 UTC,1
37670,29883,Returned,2024-04-10 18:18:40.911119 UTC,2024-04-12 02:12:40.911119 UTC,2024-04-15 06:11:40.911119 UTC,1
38042,30190,Returned,2024-04-07 16:05:00.000000 UTC,2024-04-09 13:27:00.000000 UTC,2024-04-13 22:51:00.000000 UTC,1
38994,30943,Returned,2024-04-05 12:13:00.000000 UTC,2024-04-07 02:05:00.000000 UTC,2024-04-09 02:52:00.000000 UTC,1
39000,30945,Returned,2024-04-01 12:39:00.000000 UTC,2024-04-04 00:07:00.000000 UTC,2024-04-05 10:40:00.000000 UTC,1
39234,31128,Returned,2024-04-08 07:07:00.000000 UTC,2024-04-08 11:14:00.000000 UTC,2024-04-13 04:50:00.000000 UTC,1
39317,31208,Returned,2024-04-07 18:45:00.000000 UTC,2024-04-08 06:48:00.000000 UTC,2024-04-08 16:42:00.000000 UTC,1
39535,31394,Returned,2024-04-06 16:51:00.000000 UTC,2024-04-07 08:26:00.000000 UTC,2024-04-08 05:40:00.000000 UTC,1
39706,31541,Returned,2024-04-09 06:05:20.451046 UTC,2024-04-12 01:23:20.451046 UTC,2024-04-15 12:03:20.451046 UTC,1
39734,31555,Returned,2024-04-02 02:04:00.000000 UTC,2024-04-04 05:59:00.000000 UTC,2024-04-04 10:40:00.000000 UTC,1
39997,31769,Returned,2024-04-12 09:54:25.969685 UTC,2024-04-14 18:58:25.969685 UTC,2024-04-15 20:10:25.969685 UTC,1
40653,32295,Returned,2024-04-10 03:20:38.701848 UTC,2024-04-12 03:32:38.701848 UTC,2024-04-15 22:15:38.701848 UTC,2
40679,32311,Returned,2024-04-08 12:46:39.102467 UTC,2024-04-10 18:27:39.102467 UTC,2024-04-14 14:18:39.102467 UTC,3
42367,33682,Returned,2024-04-07 07:15:00.000000 UTC,2024-04-08 18:45:00.000000 UTC,2024-04-10 01:42:00.000000 UTC,1
43021,34210,Returned,2024-04-02 17:30:00.000000 UTC,2024-04-05 00:28:00.000000 UTC,2024-04-08 19:51:00.000000 UTC,2
43383,34496,Returned,2024-04-10 19:13:31.712691 UTC,2024-04-11 17:50:31.712691 UTC,2024-04-13 07:06:31.712691 UTC,1
44038,34988,Returned,2024-04-09 03:10:43.582753 UTC,2024-04-11 06:22:43.582753 UTC,2024-04-12 04:12:43.582753 UTC,1
44634,35453,Returned,2024-04-08 17:09:00.000000 UTC,2024-04-09 06:12:00.000000 UTC,2024-04-10 13:46:00.000000 UTC,1
44662,35477,Returned,2024-04-10 10:07:00.000000 UTC,2024-04-12 13:48:00.000000 UTC,2024-04-13 17:34:00.000000 UTC,1
44874,35629,Returned,2024-04-03 18:44:00.000000 UTC,2024-04-06 00:16:00.000000 UTC,2024-04-08 08:49:00.000000 UTC,4
44937,35671,Returned,2024-04-10 14:08:59.891704 UTC,2024-04-13 10:41:59.891704 UTC,2024-04-17 21:12:59.891704 UTC,3
45320,35965,Returned,2024-04-10 17:02:00.000000 UTC,2024-04-12 21:51:00.000000 UTC,2024-04-14 16:22:00.000000 UTC,1
46591,36992,Returned,2024-04-10 14:12:34.749874 UTC,2024-04-13 09:14:34.749874 UTC,2024-04-18 06:04:34.749874 UTC,1
46614,37007,Returned,2024-04-04 14:25:00.000000 UTC,2024-04-06 10:21:00.000000 UTC,2024-04-11 04:54:00.000000 UTC,2
47897,38045,Returned,2024-04-10 18:02:00.000000 UTC,2024-04-12 13:53:00.000000 UTC,2024-04-16 00:58:00.000000 UTC,2
48404,38471,Returned,2024-04-08 11:16:00.000000 UTC,2024-04-10 11:21:00.000000 UTC,2024-04-13 10:31:00.000000 UTC,1
48738,38725,Returned,2024-04-10 03:57:16.843325 UTC,2024-04-11 04:05:16.843325 UTC,2024-04-12 12:16:16.843325 UTC,1
48945,38880,Returned,2024-04-10 05:50:00.000000 UTC,2024-04-11 05:06:00.000000 UTC,2024-04-11 05:28:00.000000 UTC,1
49122,39022,Returned,2024-04-10 10:56:24.059672 UTC,2024-04-10 12:00:24.059672 UTC,2024-04-13 10:22:24.059672 UTC,1
49447,39277,Returned,2024-04-10 04:37:29.986215 UTC,2024-04-11 21:48:29.986215 UTC,2024-04-15 06:05:29.986215 UTC,1
49476,39311,Returned,2024-04-11 12:04:30.719129 UTC,2024-04-14 11:39:30.719129 UTC,2024-04-15 20:39:30.719129 UTC,1
49678,39485,Returned,2024-04-10 01:43:34.855833 UTC,2024-04-11 04:31:34.855833 UTC,2024-04-15 14:21:34.855833 UTC,1
49762,39547,Returned,2024-04-09 03:46:00.000000 UTC,2024-04-12 00:09:00.000000 UTC,2024-04-14 20:42:00.000000 UTC,1
50083,39797,Returned,2024-04-01 01:56:00.000000 UTC,2024-04-01 15:07:00.000000 UTC,2024-04-04 12:53:00.000000 UTC,1
50241,39926,Returned,2024-04-08 13:58:45.271885 UTC,2024-04-08 22:00:45.271885 UTC,2024-04-09 00:07:45.271885 UTC,2
50527,40148,Returned,2024-04-09 18:55:50.684893 UTC,2024-04-12 09:50:50.684893 UTC,2024-04-12 15:28:50.684893 UTC,3
51170,40641,Returned,2024-04-04 05:36:00.000000 UTC,2024-04-05 00:20:00.000000 UTC,2024-04-09 13:35:00.000000 UTC,2
51685,41068,Returned,2024-04-10 05:21:00.000000 UTC,2024-04-10 06:52:00.000000 UTC,2024-04-12 16:38:00.000000 UTC,1
51734,41123,Returned,2024-04-10 12:12:14.478519 UTC,2024-04-11 02:40:14.478519 UTC,2024-04-14 08:51:14.478519 UTC,1
51891,41234,Returned,2024-04-08 14:05:17.210121 UTC,2024-04-09 16:54:17.210121 UTC,2024-04-09 17:44:17.210121 UTC,2
52177,41472,Returned,2024-04-04 06:27:00.000000 UTC,2024-04-07 03:18:00.000000 UTC,2024-04-08 05:44:00.000000 UTC,4
52501,41745,Returned,2024-04-04 08:53:00.000000 UTC,2024-04-05 18:22:00.000000 UTC,2024-04-09 12:10:00.000000 UTC,1
52515,41754,Returned,2024-04-01 05:23:00.000000 UTC,2024-04-03 01:26:00.000000 UTC,2024-04-05 19:52:00.000000 UTC,2
53097,42218,Returned,2024-04-06 10:18:00.000000 UTC,2024-04-07 18:32:00.000000 UTC,2024-04-09 09:53:00.000000 UTC,4
53781,42770,Returned,2024-04-01 07:02:00.000000 UTC,2024-04-02 17:05:00.000000 UTC,2024-04-02 20:34:00.000000 UTC,1
54159,43076,Returned,2024-04-02 15:42:00.000000 UTC,2024-04-04 08:23:00.000000 UTC,2024-04-08 01:46:00.000000 UTC,1
54298,43187,Returned,2024-04-10 05:33:18.755722 UTC,2024-04-13 02:28:18.755722 UTC,2024-04-17 23:13:18.755722 UTC,1
55306,44016,Returned,2024-04-06 07:22:00.000000 UTC,2024-04-06 12:11:00.000000 UTC,2024-04-08 22:15:00.000000 UTC,1
55622,44255,Returned,2024-04-09 10:00:00.000000 UTC,2024-04-11 19:06:00.000000 UTC,2024-04-13 18:55:00.000000 UTC,1
55876,44447,Returned,2024-04-05 06:02:00.000000 UTC,2024-04-08 05:29:00.000000 UTC,2024-04-10 08:00:00.000000 UTC,1
56249,44754,Returned,2024-04-12 19:12:55.312400 UTC,2024-04-13 16:42:55.312400 UTC,2024-04-17 06:33:55.312400 UTC,4
56644,45079,Returned,2024-04-10 03:44:00.000000 UTC,2024-04-12 23:50:00.000000 UTC,2024-04-16 15:39:00.000000 UTC,2
56951,45311,Returned,2024-04-10 13:06:08.512704 UTC,2024-04-12 02:54:08.512704 UTC,2024-04-13 20:01:08.512704 UTC,2
57415,45687,Returned,2024-04-12 18:32:17.340821 UTC,2024-04-14 06:22:17.340821 UTC,2024-04-14 17:56:17.340821 UTC,1
57416,45687,Returned,2024-04-12 18:32:17.340821 UTC,2024-04-13 08:52:17.340821 UTC,2024-04-18 01:41:17.340821 UTC,4
57417,45687,Returned,2024-04-12 18:32:17.340821 UTC,2024-04-15 05:14:17.340821 UTC,2024-04-18 22:01:17.340821 UTC,1
57418,45690,Returned,2024-04-10 18:00:17.415012 UTC,2024-04-13 14:31:17.415012 UTC,2024-04-16 21:38:17.415012 UTC,2
57466,45733,Returned,2024-04-10 04:44:18.461226 UTC,2024-04-11 02:43:18.461226 UTC,2024-04-15 22:28:18.461226 UTC,2
57728,45953,Returned,2024-04-02 10:46:00.000000 UTC,2024-04-03 00:33:00.000000 UTC,2024-04-07 14:49:00.000000 UTC,3
57747,45972,Returned,2024-04-10 08:06:24.213070 UTC,2024-04-11 00:14:24.213070 UTC,2024-04-11 16:29:24.213070 UTC,1
57983,46173,Returned,2024-04-08 08:05:00.000000 UTC,2024-04-08 19:10:00.000000 UTC,2024-04-11 09:48:00.000000 UTC,1
58433,46514,Returned,2024-04-03 14:03:00.000000 UTC,2024-04-05 00:20:00.000000 UTC,2024-04-06 20:00:00.000000 UTC,1
58557,46616,Returned,2024-04-09 04:59:00.000000 UTC,2024-04-11 21:47:00.000000 UTC,2024-04-12 02:34:00.000000 UTC,2
58631,46667,Returned,2024-04-11 09:40:40.908042 UTC,2024-04-11 18:59:40.908042 UTC,2024-04-14 22:24:40.908042 UTC,1
58713,46725,Returned,2024-04-07 13:07:00.000000 UTC,2024-04-09 06:06:00.000000 UTC,2024-04-10 07:14:00.000000 UTC,1
58759,46759,Returned,2024-04-09 02:52:43.078652 UTC,2024-04-11 12:30:43.078652 UTC,2024-04-15 05:21:43.078652 UTC,1
58886,46862,Returned,2024-04-10 02:46:45.456668 UTC,2024-04-10 07:27:45.456668 UTC,2024-04-14 23:39:45.456668 UTC,1
58991,46951,Returned,2024-04-10 02:24:47.483983 UTC,2024-04-11 08:01:47.483983 UTC,2024-04-14 07:51:47.483983 UTC,1
59161,47071,Returned,2024-04-09 09:12:50.295706 UTC,2024-04-12 02:27:50.295706 UTC,2024-04-16 13:47:50.295706 UTC,1
59345,47229,Returned,2024-04-10 17:15:53.987237 UTC,2024-04-11 07:00:53.987237 UTC,2024-04-13 09:48:53.987237 UTC,1
59364,47244,Returned,2024-04-02 00:25:00.000000 UTC,2024-04-03 07:09:00.000000 UTC,2024-04-07 04:23:00.000000 UTC,3
59469,47330,Returned,2024-04-09 07:59:00.000000 UTC,2024-04-12 00:46:00.000000 UTC,2024-04-16 01:30:00.000000 UTC,2
59666,47482,Returned,2024-04-09 17:22:00.000000 UTC,2024-04-12 16:35:00.000000 UTC,2024-04-16 13:13:00.000000 UTC,1
61765,49187,Returned,2024-04-10 14:24:00.000000 UTC,2024-04-11 04:22:00.000000 UTC,2024-04-13 14:28:00.000000 UTC,1
61767,49187,Returned,2024-04-04 14:24:00.000000 UTC,2024-04-07 02:14:00.000000 UTC,2024-04-08 21:54:00.000000 UTC,1
61812,49221,Returned,2024-04-06 13:23:00.000000 UTC,2024-04-06 15:43:00.000000 UTC,2024-04-07 11:55:00.000000 UTC,1
61882,49274,Returned,2024-04-10 05:16:41.653880 UTC,2024-04-11 22:00:41.653880 UTC,2024-04-15 12:12:41.653880 UTC,2
62223,49546,Returned,2024-04-11 18:51:47.948196 UTC,2024-04-12 20:15:47.948196 UTC,2024-04-13 09:36:47.948196 UTC,1
62303,49619,Returned,2024-04-07 01:41:00.000000 UTC,2024-04-07 21:38:00.000000 UTC,2024-04-09 07:01:00.000000 UTC,1
63228,50335,Returned,2024-04-08 08:48:06.519408 UTC,2024-04-09 19:45:06.519408 UTC,2024-04-11 08:05:06.519408 UTC,2
64243,51080,Returned,2024-04-07 07:31:00.000000 UTC,2024-04-08 19:14:00.000000 UTC,2024-04-13 03:17:00.000000 UTC,1
64431,51217,Returned,2024-04-05 08:56:00.000000 UTC,2024-04-08 06:52:00.000000 UTC,2024-04-10 20:16:00.000000 UTC,1
64561,51314,Returned,2024-04-07 03:29:00.000000 UTC,2024-04-08 22:46:00.000000 UTC,2024-04-11 06:33:00.000000 UTC,1
65345,51963,Returned,2024-04-10 10:54:00.000000 UTC,2024-04-11 21:11:00.000000 UTC,2024-04-14 02:48:00.000000 UTC,1
65347,51963,Returned,2024-04-10 10:54:00.000000 UTC,2024-04-11 15:04:00.000000 UTC,2024-04-14 02:52:00.000000 UTC,1
66857,53146,Returned,2024-04-07 06:51:00.000000 UTC,2024-04-09 21:33:00.000000 UTC,2024-04-14 09:38:00.000000 UTC,1
67040,53283,Returned,2024-04-09 10:57:00.000000 UTC,2024-04-09 15:29:00.000000 UTC,2024-04-10 14:00:00.000000 UTC,1
67238,53438,Returned,2024-04-07 11:31:00.000000 UTC,2024-04-09 15:15:00.000000 UTC,2024-04-12 02:30:00.000000 UTC,2
69005,54883,Returned,2024-04-09 08:18:00.000000 UTC,2024-04-11 05:47:00.000000 UTC,2024-04-13 04:34:00.000000 UTC,2
69143,54989,Returned,2024-04-10 17:12:55.185215 UTC,2024-04-13 08:51:55.185215 UTC,2024-04-16 03:31:55.185215 UTC,1
69609,55357,Returned,2024-04-07 02:29:00.000000 UTC,2024-04-08 00:45:00.000000 UTC,2024-04-08 03:46:00.000000 UTC,2
70013,55679,Returned,2024-04-10 09:49:00.000000 UTC,2024-04-11 23:27:00.000000 UTC,2024-04-16 04:24:00.000000 UTC,1
70428,56017,Returned,2024-04-12 16:52:19.419934 UTC,2024-04-13 16:50:19.419934 UTC,2024-04-14 05:16:19.419934 UTC,1
70633,56188,Returned,2024-04-08 05:54:00.000000 UTC,2024-04-10 21:18:00.000000 UTC,2024-04-15 07:44:00.000000 UTC,1
71059,56516,Returned,2024-04-04 18:17:00.000000 UTC,2024-04-05 19:30:00.000000 UTC,2024-04-06 08:31:00.000000 UTC,1
71233,56667,Returned,2024-04-09 07:08:34.642612 UTC,2024-04-11 06:24:34.642612 UTC,2024-04-14 09:17:34.642612 UTC,1
71813,57124,Returned,2024-04-10 04:44:45.059840 UTC,2024-04-12 13:57:45.059840 UTC,2024-04-16 13:22:45.059840 UTC,2
71814,57124,Returned,2024-04-10 04:44:45.059840 UTC,2024-04-10 10:23:45.059840 UTC,2024-04-10 13:05:45.059840 UTC,1
71975,57252,Returned,2024-04-10 06:27:48.038362 UTC,2024-04-13 01:22:48.038362 UTC,2024-04-13 11:46:48.038362 UTC,1
72254,57499,Returned,2024-04-08 10:42:00.000000 UTC,2024-04-08 20:54:00.000000 UTC,2024-04-09 00:18:00.000000 UTC,1
73142,58205,Returned,2024-04-08 04:51:00.000000 UTC,2024-04-10 03:16:00.000000 UTC,2024-04-12 10:37:00.000000 UTC,1
74212,59050,Returned,2024-04-05 14:26:00.000000 UTC,2024-04-08 09:30:00.000000 UTC,2024-04-10 14:12:00.000000 UTC,1
74570,59344,Returned,2024-04-10 08:58:00.000000 UTC,2024-04-11 05:51:00.000000 UTC,2024-04-14 21:30:00.000000 UTC,1
75482,60052,Returned,2024-04-02 10:11:00.000000 UTC,2024-04-03 10:51:00.000000 UTC,2024-04-07 11:52:00.000000 UTC,2
75559,60099,Returned,2024-04-11 06:30:55.078646 UTC,2024-04-13 04:54:55.078646 UTC,2024-04-17 00:23:55.078646 UTC,2
75598,60134,Returned,2024-04-10 09:05:00.000000 UTC,2024-04-11 20:49:00.000000 UTC,2024-04-15 17:59:00.000000 UTC,1
76163,60585,Returned,2024-04-03 13:26:00.000000 UTC,2024-04-04 13:26:00.000000 UTC,2024-04-08 05:07:00.000000 UTC,2
76188,60602,Returned,2024-04-04 07:38:00.000000 UTC,2024-04-05 01:28:00.000000 UTC,2024-04-09 02:54:00.000000 UTC,1
76296,60687,Returned,2024-04-09 14:13:00.000000 UTC,2024-04-10 14:45:00.000000 UTC,2024-04-13 08:48:00.000000 UTC,1
76614,60955,Returned,2024-04-02 00:39:00.000000 UTC,2024-04-04 04:13:00.000000 UTC,2024-04-06 22:14:00.000000 UTC,1
